   1.0020040e-03   4.3359677e+00   7.7508101e-06
   1.0020040e-03   3.7913078e+00   1.0137738e-05
   1.0020040e-03   4.2174141e+00   8.1926928e-06
   1.1022044e-03   4.0129249e+00   9.0489272e-06
   1.1022044e-03   3.6321221e+00   1.1045828e-05
   1.1022044e-03   3.8982815e+00   9.5889880e-06
   1.2024048e-03   3.6759928e+00   1.0783751e-05
   1.2024048e-03   3.4586837e+00   1.2181407e-05
   1.2024048e-03   3.5673115e+00   1.1450833e-05
   1.3026052e-03   3.7812880e+00   1.0191536e-05
   1.3026052e-03   3.6267899e+00   1.1078332e-05
   1.3026052e-03   3.8285829e+00   9.9412972e-06
   1.4028056e-03   3.8872703e+00   9.6433887e-06
   1.4028056e-03   3.7973474e+00   1.0105516e-05
   1.4028056e-03   4.0899752e+00   8.7111966e-06
   1.5030060e-03             NaN             NaN
   1.5030060e-03   4.0107497e+00   9.0587454e-06
   1.5030060e-03   3.8905333e+00   9.6272200e-06
   1.6032064e-03             NaN             NaN
   1.6032064e-03   4.2404052e+00   8.1040935e-06
   1.6032064e-03   3.6937081e+00   1.0680560e-05
   1.7034068e-03             NaN             NaN
   1.7034068e-03   4.0129870e+00   9.0486472e-06
   1.7034068e-03   3.4670991e+00   1.2122345e-05
   1.8036072e-03             NaN             NaN
   1.8036072e-03   3.8175517e+00   9.9988330e-06
   1.8036072e-03   3.2418216e+00   1.3865672e-05
   1.9038076e-03             NaN             NaN
   1.9038076e-03             NaN             NaN
   1.9038076e-03   3.0748904e+00   1.5412031e-05
   2.0040080e-03             NaN             NaN
   2.0040080e-03             NaN             NaN
   2.0040080e-03   2.9065420e+00   1.7249080e-05
   2.1042084e-03             NaN             NaN
   2.1042084e-03             NaN             NaN
   2.1042084e-03   2.7682413e+00   1.9015655e-05
   2.2044088e-03             NaN             NaN
   2.2044088e-03             NaN             NaN
   2.2044088e-03   2.6321456e+00   2.1032910e-05
   2.3046092e-03             NaN             NaN
   2.3046092e-03             NaN             NaN
   2.3046092e-03   2.1083820e+00   3.2780877e-05
   2.4048096e-03             NaN             NaN
   2.4048096e-03             NaN             NaN
   2.4048096e-03   1.5514613e+00   6.0539280e-05
   2.5050100e-03             NaN             NaN
   2.5050100e-03             NaN             NaN
   2.5050100e-03   1.4037254e+00   7.3952841e-05
   2.6052104e-03             NaN             NaN
   2.6052104e-03             NaN             NaN
   2.6052104e-03   1.2722948e+00   9.0020968e-05
