   1.0020040e-04             NaN             NaN
   1.0020040e-04   1.7118485e+01   4.9726568e-07
   2.0040080e-04   1.4320368e+01   7.1057645e-07
   2.0040080e-04   1.3881985e+01   7.5616407e-07
   3.0060120e-04   1.4604061e+01   6.8323776e-07
   3.0060120e-04   1.0647508e+01   1.2853554e-06
   4.0080160e-04   1.5066186e+01   6.4196670e-07
   4.0080160e-04   7.2416207e+00   2.7787381e-06
   5.0100200e-04   1.5541763e+01   6.0327951e-07
   5.0100200e-04   3.8446678e+00   9.8582886e-06
   6.0120240e-04             NaN             NaN
   6.0120240e-04   4.0724987e+00   8.7861224e-06
   7.0140281e-04             NaN             NaN
   7.0140281e-04   4.4133545e+00   7.4813769e-06
   2.0040080e-04   5.5678262e+00   4.7005408e-06
   2.0040080e-04   5.9042739e+00   4.1800952e-06
   3.0060120e-04   5.5728106e+00   4.6921360e-06
   3.0060120e-04   6.1788797e+00   3.8168024e-06
   4.0080160e-04   5.4940237e+00   4.8276759e-06
   4.0080160e-04   6.5796671e+00   3.3659784e-06
   5.0100200e-04   5.4171909e+00   4.9655903e-06
   5.0100200e-04   6.9972476e+00   2.9762176e-06
   6.0120240e-04   5.2849615e+00   5.2171763e-06
   6.0120240e-04   7.1741414e+00   2.8312570e-06
   7.0140281e-04   5.1634765e+00   5.4655611e-06
   7.0140281e-04   7.3828186e+00   2.6734666e-06
   8.0160321e-04   5.1169977e+00   5.5653018e-06
   8.0160321e-04   7.6361956e+00   2.4989932e-06
   9.0180361e-04   5.0774640e+00   5.6523033e-06
   9.0180361e-04             NaN             NaN
   1.0020040e-03   5.2300129e+00   5.3273796e-06
   1.0020040e-03             NaN             NaN
   1.1022044e-03   5.3841287e+00   5.0267617e-06
   1.1022044e-03             NaN             NaN
   1.2024048e-03   5.4973397e+00   4.8218535e-06
   1.2024048e-03             NaN             NaN
   1.3026052e-03   5.6105526e+00   4.6292207e-06
   1.3026052e-03             NaN             NaN
   1.4028056e-03   5.5114930e+00   4.7971206e-06
   1.4028056e-03             NaN             NaN
   1.5030060e-03   5.4239603e+00   4.9532034e-06
   1.5030060e-03             NaN             NaN
   1.6032064e-03             NaN             NaN
   1.6032064e-03             NaN             NaN
   1.7034068e-03             NaN             NaN
   1.7034068e-03             NaN             NaN
   2.0040080e-04   9.2048846e+00   1.7198179e-06
   2.0040080e-04   1.1881224e+01   1.0322784e-06
   3.0060120e-04   9.2823445e+00   1.6912344e-06
   3.0060120e-04   1.1376263e+01   1.1259522e-06
   4.0080160e-04   9.3995348e+00   1.6493258e-06
   4.0080160e-04   1.1120814e+01   1.1782733e-06
   5.0100200e-04   9.5172626e+00   1.6087741e-06
   5.0100200e-04             NaN             NaN
   6.0120240e-04   9.4909397e+00   1.6177103e-06
   6.0120240e-04             NaN             NaN
   7.0140281e-04   9.5035886e+00   1.6134069e-06
   7.0140281e-04             NaN             NaN
   8.0160321e-04             NaN             NaN
   8.0160321e-04             NaN             NaN
   2.0040080e-04   8.3570637e+00   2.0864680e-06
   3.0060120e-04   7.8789372e+00   2.3473826e-06
   4.0080160e-04   7.3378300e+00   2.7063495e-06
   2.0040080e-04   5.1256591e+00   5.5465090e-06
   2.0040080e-04   6.8595896e+00   3.0968694e-06
   3.0060120e-04   4.9579689e+00   5.9280460e-06
   3.0060120e-04   6.2552933e+00   3.7241213e-06
   4.0080160e-04   4.8062247e+00   6.3082807e-06
   4.0080160e-04   5.7031008e+00   4.4801966e-06
   5.0100200e-04   4.6608754e+00   6.7078628e-06
   5.0100200e-04   5.1847552e+00   5.4207908e-06
   6.0120240e-04   4.2285465e+00   8.1496122e-06
   6.0120240e-04   5.6111492e+00   4.6282363e-06
   7.0140281e-04   3.8238486e+00   9.9659288e-06
   7.0140281e-04   6.1199717e+00   3.8906336e-06
   8.0160321e-04   3.4190446e+00   1.2465498e-05
   8.0160321e-04   6.7056481e+00   3.2406912e-06
   9.0180361e-04   3.0798371e+00   1.5362563e-05
   9.0180361e-04             NaN             NaN
   1.0020040e-03   3.1431761e+00   1.4749651e-05
   1.0020040e-03             NaN             NaN
   1.1022044e-03   3.2287624e+00   1.3978062e-05
   1.1022044e-03             NaN             NaN
   1.2024048e-03   3.3327996e+00   1.3119001e-05
   1.2024048e-03             NaN             NaN
   1.3026052e-03   3.4595511e+00   1.2175300e-05
   1.3026052e-03             NaN             NaN
   2.0040080e-04   4.4720331e+00   7.2863350e-06
   2.0040080e-04   4.6932958e+00   6.6155097e-06
   3.0060120e-04   4.3036539e+00   7.8676401e-06
   3.0060120e-04   4.6220111e+00   6.8211437e-06
   4.0080160e-04   4.3913373e+00   7.5565851e-06
   4.0080160e-04   4.5981536e+00   6.8921103e-06
   5.0100200e-04   4.6570317e+00   6.7189402e-06
   5.0100200e-04   4.5887424e+00   6.9204098e-06
   6.0120240e-04   4.8024333e+00   6.3182451e-06
   6.0120240e-04   4.7061361e+00   6.5794592e-06
   7.0140281e-04   4.9478389e+00   5.9523446e-06
